session_id,session_title,canceled,description,session_type,start_time,end_time,recorded,skill_level,speakers,room,tracks,sponsored_by,cost
1296,Finding the story:  Data to decode deportation,False,"<p class=""mt-4 leading-relaxed text-gray-800"">In this session, we will walk through some stories published by The Minnesota Star Tribune during ICE&#39;s unprecedented immigration crackdown and share some tips, data and resources for preparing timely data analysis of federal deportation activities in your state. This session is good for beginners. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-06T16:30:00.000Z,2026-03-06T17:30:00.000Z,False,Beginner,['7d57e8d2'],102,"['Story ideas', 'Data analysis']",,
1297,Finding the story: Public health data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">The CDC&#39;s PLACES dataset provides small-area estimates of health outcomes, risk behaviors, statuses, and health-related social needs. These estimates are available at the county, place, census tract, and zip level across the United States, making PLACES a powerful tool for understanding and responding to local health trends.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">In this session, you will learn how to navigate the CDC&#39;s ArcGIS Online public gallery, search for and bookmark PLACES data layers, add those layers directly to an ArcGIS Online Map Viewer, and use basic visualization and filtering tools to uncover a local public health story from the data.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is ideal for anyone new to ArcGIS Online who wants to start using spatial data to ask better questions, identify patterns, and tell more compelling public health stories. Laptops will be provided.</p>",Hands-on,2026-03-06T14:00:00.000Z,2026-03-06T15:00:00.000Z,False,Beginner,[],203,"['Story ideas', 'Data analysis']",,
1298,Networking for international journalists,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Do you dread checking the box on job applications that ask if you will need visa sponsorship now or in the future? Does navigating the American immigration system seem like an insurmountable task? It&#39;s hard to break into the field in general, but even harder as an international student or journalist trying to land a long-term job in the US. This session can be a space to share experiences, offer some tips, ask questions, find support, or just have a dedicated space to vent and connect.</p>",Networking,2026-03-06T14:00:00.000Z,2026-03-06T15:00:00.000Z,False,Beginner,['08d3caeb'],White River I,['Event'],,
1301,Networking: Women in data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">In this session, women, trans and non-binary folks in data journalism and investigative reporting will discuss the unique challenges they face, including the nuances of working in the field, issues of imposter syndrome and how to be our own advocates. Participants will have a safe space to ask questions, share experiences and network with one another.</p>",Networking,2026-03-07T15:15:00.000Z,2026-03-07T16:15:00.000Z,False,Beginner,['99d63a62'],White River G,['Event'],,
1302,AI tools for journalists,False,"<p class=""mt-4 leading-relaxed text-gray-800"">In this session, Mike Reilley of JournalistsToolbox.ai will show you the latest and greatest AI and other free software tools for data journalists. We&#39;ll work with datasets and use AI tools to analyze and visualize them. We&#39;ll explore weaknesses, flaws and ethical issues with tools. We&#39;ll also work with a few multimedia tools as well. This session is good for beginners. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-05T14:00:00.000Z,2026-03-05T16:15:00.000Z,False,Beginner,['77aa2a0f'],201,"['Tools & Tech', 'AI']",,
1303,First PMTiles Map: How to map massive datasets,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Join Ben Welsh and Jon Schleuss to learn how to display a massive dataset on an interactive map using PMTiles and MapLibre.</p>

<p class=""mt-4 leading-relaxed text-gray-800"">This one-hour, hands-on class will show you how to:</p>
<ul class=""list-disc pl-5 mt-3"">
<li class=""mt-1"">Convert massive shapefiles to the compact <a href=""https://github.com/protomaps/PMTiles"" class=""text-indigo-600 hover:underline font-bold"">PMTiles</a> format using <a href=""https://github.com/felt/tippecanoe"" class=""text-indigo-600 hover:underline font-bold"">tippecanoe</a></li>
<li class=""mt-1"">Display the tiles on an interactive map using <a href=""https://maplibre.org/projects/maplibre-gl-js/"" class=""text-indigo-600 hover:underline font-bold"">MapLibre GL JS</a></li>
<li class=""mt-1"">Create a data-driven style that colors features based on their attributes</li>
</ul>",Hands-on,2026-03-07T15:15:00.000Z,2026-03-07T16:15:00.000Z,False,Intermediate,"['c2d4b387', '1e759749']",104,"['Mapping', 'Data viz']",,
1304,Monitoring police accountability laws across the U.S.,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Led by California and New York, states across the U.S. have begun adopting laws to give the public access to police accountability data, including use-of-force and discipline records. But what’s available varies by state, and there are no central repositories for tracking problem police officers (and some agencies fail to access what is available). In addition, laws that are intended to make sure problem police never work in law enforcement again are riddled with inconsistent application.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This panel will take a deeper look at the documents and data across the country, and the stories reporters have done in multiple states to illuminate what has previously been shielded from the public. We dig into how we went about forming news/university/private partnerships to report on unevenly enforced police discipline, and how you could execute a similar project with the data and documents in your state.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This panel was planned in conjunction with &quot;Utilizing new police misconduct and employment databases,&quot; scheduled for Friday at 9:00 a.m. This panel will focus on changing laws, data partnerships and developing stories; the next panel will give specific how-tos using available data.</p>",Panel,2026-03-05T22:00:00.000Z,2026-03-05T23:00:00.000Z,True,Beginner,"['32c369ff', '6e7b30bb', '809859f6', '6d93acce', 'df2129b4']",White River B,"['Beat reporting', 'Story ideas']",,
1306,Excel 1: Getting started with spreadsheets (PC lab),False,"<p class=""mt-4 leading-relaxed text-gray-800"">In this introduction to spreadsheets, you&#39;ll begin analyzing data with Excel, a simple but powerful tool. You&#39;ll learn how to enter data, navigate spreadsheets and conduct simple calculations like sum, average and median.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This class will be taught on PC computers.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for: Data beginners. Laptops will be provided.</p>",Hands-on,2026-03-05T14:00:00.000Z,2026-03-05T15:00:00.000Z,False,Beginner,['5349642e'],203,['Data analysis'],,
1307,Excel 2: Formulas & sorting (PC lab),False,"<p class=""mt-4 leading-relaxed text-gray-800"">Much of Excel&#39;s power comes in the form of formulas. In this class, you&#39;ll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it&#39;s totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This class will be taught on PC computers.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for: Anyone who is comfortable navigating Excel. Laptops will be provided.</p>",Hands-on,2026-03-05T15:15:00.000Z,2026-03-05T16:15:00.000Z,False,Beginner,['84b8003c'],203,['Data analysis'],,
1308,Excel 3: Filtering & pivot tables (PC lab),False,"<p class=""mt-4 leading-relaxed text-gray-800"">A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. We&#39;ll work up to using a pivot table by first sorting and filtering a dataset, learning how to find story ideas along the way.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This class will be taught on PC computers.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for: Anyone familiar with formulas, sorting and filtering in Excel or another spreadsheet program. Laptops will be provided.</p>",Hands-on,2026-03-05T16:30:00.000Z,2026-03-05T17:30:00.000Z,False,Intermediate,['dc94ac6b'],203,['Data analysis'],,
1309,Finding the story: Using DNS search for investigative journalism (repeat),False,"<p class=""mt-4 leading-relaxed text-gray-800"">Every online interaction begins with a lookup in the Domain Name System (DNS), the backbone of the Internet. As a result, there are digital footprints left behind in the DNS. With the demise of Whois, investigative reporters are looking for new tools to uncover these footprints. Learn how to use DNSDB Scout, a tool to query DNSDB, a historical passive DNS database, to discover previously unknown online connections and gain new information to advance your  ongoing and breaking news investigations.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Basic knowledge of the Domain Name System (DNS) is helpful, but not required. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-06T16:30:00.000Z,2026-03-06T17:30:00.000Z,False,Intermediate,['f0829c05'],202,"['Data analysis', 'Story ideas']",,
1310,PyCAR,False,"<p class=""mt-4 leading-relaxed text-gray-800"">This hands-on workshop will teach journalists basic programming concepts using the Python programming language. The class will introduce language basics and useful libraries in the course of a typical reporting project: scraping data from the web, analyzing a spreadsheet and visualizing the results.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for beginners who want to get started with Python. Preregistration is required and seating is limited. You must bring your own laptop (no tablets) to this training.</p>",Hands-on,2026-03-05T14:00:00.000Z,2026-03-05T23:00:00.000Z,False,Intermediate,"['b50c097d', '8e0a2fa8', '55ad6a78', '71ecc96b', '11425563']",209,['Data analysis'],,80
1311,Welcome to NICAR! First-timers welcome and networking event 👋,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Welcome to the conference! Hear from IRE staff about tips and tactics to navigate our conference like a pro. Also, you&#39;ll learn about key resources that IRE offers once you&#39;re back home.</p>",Networking,2026-03-05T13:00:00.000Z,2026-03-05T13:45:00.000Z,False,Beginner,"['f8a50e56', '84e1592a']",White River E,['Event'],,
1312,Welcome reception,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Reconnect with longtime friends and make some new NICAR connections. The reception includes a ticket for a complimentary drink and light appetizers will be available. We hope to see you there!</p>",Special,2026-03-05T23:00:00.000Z,2026-03-06T00:15:00.000Z,False,Beginner,[],Griffin Hall,['Event'],,
1313,"Give back, together: Community service project",False,"<p class=""mt-4 leading-relaxed text-gray-800"">Join fellow conference attendees for a hands-on community service project that turns compassion into action. In this drop-in volunteer experience, participants will work together to create no-sew, tied fleece blankets for animals at IndyHumane, helping provide comfort to pets as they await their forever homes.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">In addition, attendees will write encouraging cards for patients at the Richard L. Roudebush VA Medical Center in Indianapolis, offering messages of gratitude, care and support to those who have served.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">No prior experience is needed, so just bring your willingness to help and connect. This is a meaningful opportunity to step away from sessions, collaborate with colleagues, and make a positive local impact during the conference.</p>",Special,2026-03-06T14:00:00.000Z,2026-03-06T17:30:00.000Z,False,Beginner,[],Griffin Hall,['Event'],,
1314,NIghtCAR (game night) ✨,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Join fellow NICAR attendees for an evening of games, puzzles, etc. IRE provides the board games, you provide the fun! Feel free to grab a snack and a beverage from the reception or from the hotel and join the fun.</p>",Special,2026-03-05T23:00:00.000Z,2026-03-06T01:00:00.000Z,True,Beginner,[],White River D,['Event'],,
1315,NIghtCAR (game night) ✨,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Join fellow NICAR attendees for an evening of games, puzzles, etc. IRE provides the board games, you provide the fun! Feel free to grab a snack and a beverage from the reception or from the hotel and join the fun.</p>",Special,2026-03-06T23:30:00.000Z,2026-03-07T01:30:00.000Z,True,Beginner,[],White River D,['Event'],,
1316,Philip Meyer Awards reception,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Celebrate the Philip Meyer Award winners at a reception to honor them. Light appetizers and a drink ticket will be provided.</p>",Special,2026-03-06T23:30:00.000Z,2026-03-07T00:30:00.000Z,False,Beginner,[],White River Foyer,['Event'],,
1317,Lunch bunch,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Make some new friends over lunch! Show up and we&#39;ll connect you with other folks who want to chat and network over the lunch break -- a great way to make a big conference feel smaller.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Meet at the bottom of the escalators on Level 1.</p>",Special,2026-03-05T17:30:00.000Z,2026-03-05T19:15:00.000Z,False,Beginner,[],Near the escalator,['Event'],,
1318,Lunch bunch,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Make some new friends over lunch! Show up and we&#39;ll connect you with other folks who want to chat and network over the lunch break -- a great way to make a big conference feel smaller.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Meet at the bottom of the escalators on Level 1.</p>",Special,2026-03-06T17:30:00.000Z,2026-03-06T19:15:00.000Z,False,Beginner,[],Near the escalator,['Event'],,
1319,Lunch bunch,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Make some new friends over lunch! Show up and we&#39;ll connect you with other folks who want to chat and network over the lunch break -- a great way to make a big conference feel smaller.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Meet at the bottom of the escalators on Level 1.</p>",Special,2026-03-07T17:30:00.000Z,2026-03-07T19:15:00.000Z,False,Beginner,[],Near the escalator,['Event'],,
1320,Using CAPTCHA-solving services to automate difficult web-scraping projects,False,"<p class=""mt-4 leading-relaxed text-gray-800"">This class will teach attendees how to use CAPTCHA-solving services to automate CAPTCHA solutions in web scraping. Attendees will learn how to efficiently identify and send required elements to the CAPTCHA-solving service and apply the unique codes received to navigate past CAPTCHAs encountered during web scraping. Special focus will be placed on tackling Google&#39;s reCAPTCHA v2, a commonly used CAPTCHA on the web, alongside strategies for overcoming challenges presented by more complex websites. The class will provide practical skills in CAPTCHA solving, equipping attendees with the knowledge to implement these solutions in their projects.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for journalists with some Python experience. Laptops will be provided.</p>",Hands-on,2026-03-06T19:30:00.000Z,2026-03-06T20:30:00.000Z,False,Advanced,['efede6d2'],203,['Tools & Tech'],,
1321,Spatial analysis in R: 101,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn how to use spatial functions in R to level up your reporting. We’ll explore tools for mapping, spatial joins, buffering and calculating distance — all using a single package. We’ll center a story published by The Baltimore Banner on gun violence around schools to showcase an application of these functions and demonstrate best practices for basic geospatial analysis.<br/>This session is good for beginner and intermediate journalists with some familiarity with R.<br/>Laptops will be provided.</p>",Hands-on,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,False,Intermediate,"['efede6d2', 'f191b796']",203,"['Mapping', 'Data analysis', 'Tools & Tech']",,
1322,Spatial analysis in R: 201,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Take your spatial skills up a notch by learning to use image-based data derived from satellite observations. In this session, you’ll discover how to navigate tricky filetypes like netCDF and TIF, all within the comfort of RStudio. Learn how to extract decades of real-time measurements from variables like ocean heat, temperature, land use, air pollution and more. By the end, you’ll have the tools to join satellite measurements with traditional shapefiles.<br/>This session is good for journalists who are comfortable with the basics of R and Rstudio. Attending &quot;Spatial analysis in R: 101&quot; is recommended. Laptops will be provided.</p>",Hands-on,2026-03-07T20:45:00.000Z,2026-03-07T21:45:00.000Z,False,Intermediate,"['efede6d2', 'f191b796']",203,"['Mapping', 'Data analysis', 'Tools & Tech']",,
1323,Spatial analysis in R: 301,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Data that lacks a shared column for direct joins can often still be connected through maps. But common geographies like census tracts and precincts rarely align perfectly. Despite these challenges, it’s still possible to estimate how votes shifted across neighborhoods or calculate statistical relationships using Census data. This process is called interpolation — learn how to translate data from one map to another and bridge geographic gaps in their data analysis. This session is good for journalists who are comfortable with the basics of R and Rstudio. Attending &quot;Spatial analysis in R: 201&quot; is recommended. Laptops will be provided.</p>",Hands-on,2026-03-07T22:00:00.000Z,2026-03-07T23:00:00.000Z,False,Intermediate,"['efede6d2', 'f191b796']",203,"['Mapping', 'Data analysis', 'Tools & Tech']",,
1324,"Big Local News tools, wares and resources",False,"<p class=""mt-4 leading-relaxed text-gray-800"">A lightning-round showcase of innovative newsroom tools and other resources that can help you collaborate on data journalism projects, harvest data and documents at scale, and track institutions for accountability reporting, from police agencies to state legislatures.</p>",Demo,2026-03-07T15:15:00.000Z,2026-03-07T16:15:00.000Z,True,Beginner,"['8af1dfb7', '9546ecde', '11425563', 'b50c097d', '8e0a2fa8']",White River B,['Tools & Tech'],,
1325,Supporting the next generation of journalists through a historic slide in U.S. press freedom,False,"<p class=""mt-4 leading-relaxed text-gray-800"">As the next generation of journalists enters the field at a time when the Committee to Protect Journalists has warned that “press freedom in the United States is under siege,” we explore how student reporters are navigating that threatening climate on and off campus. We hear from student journalists whose universities have encroached on editorial independence or withdrawn institutional support. We also hear from a student journalist who was arrested and convicted for doing his job. As the industry reckons with this reality on a broad scale, we speak with a senior reporter at the U.S. Press Freedom Tracker and invite all in attendance to join us in a conversation as we ask: How can we best support our student colleagues under such conditions?</p>",Panel,2026-03-05T19:30:00.000Z,2026-03-05T20:30:00.000Z,True,Beginner,"['3b8d890a', '9a8780d6', '4f4c0557', 'ab5e0c55', 'c61aba69', '31ed4721']",White River B,"['Students', 'Story ideas', 'Career']",,
1326,Accessing records to report on immigration enforcement actions,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Data sets and public records offer critical context for coverage of immigration enforcement actions taking place in communities across the country, but it’s often difficult to know where to look for this information or how to respond when access is denied. This session will provide practical tips for journalists on how to obtain data and records for reporting on immigration issues, and the resources available to push for greater transparency when necessary.</p>",Panel,2026-03-05T15:15:00.000Z,2026-03-05T16:15:00.000Z,True,Intermediate,"['507fed67', 'a7f68cf1', '888c1d45', 'c9ed18df', 'a57bf9d3']",White River I,"['Data analysis', 'Story ideas']",,
1327,A view from both sides: 5 practical strategies for successful public records requests,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Employing a smart strategy from the outset can make all the difference between progress and pushback when it comes to accessing public records. This session offers insights from both the PIO and journalist perspectives to help you shape your requests to be as successful as possible and know where to turn when facing delays or denials.</p>",Panel,2026-03-07T22:00:00.000Z,2026-03-07T23:00:00.000Z,True,Beginner,"['89b42aff', '6e299a86', '54366bd5']",White River B,['Public records'],,
1328,Building blocks of a better team,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Is your team clicking together like a perfectly built structure or clunking along like mismatched pieces? Strong collaboration and communication are the foundation of any high-performing team, and in this interactive session, you’ll discover how to strengthen both through the power of play.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Using building blocks as both metaphor and hands-on tool, we’ll explore what it takes to build trust, align around shared goals and adapt to change. You’ll gain fresh insights into team dynamics, leadership styles and the invisible structures that support effective teamwork. Come ready to build, reflect and leave with practical strategies for assembling a more connected, resilient team: one brick at a time.</p>",Panel,2026-03-07T22:00:00.000Z,2026-03-07T23:00:00.000Z,False,Beginner,['acf9fd8b'],White River I,['Event'],,
1329,ezesri: Mining public mapping data from Esri services,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Local governments often publish spatial data to mapping giant Esri’s platforms before posting it anywhere else. Learn how to use ezesri to discover more than 100,000 public data sets and extract them without code in journalist-friendly formats (csv, geoJSON, shapefile). The tool also features a Python package for power users. Some data experience will be useful for this session. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-07T20:45:00.000Z,2026-03-07T21:45:00.000Z,False,Beginner,['aa04a803'],201,['Mapping'],,
1330,"We're managers, ask us anything: career, networking, mentorship",False,"<p class=""mt-4 leading-relaxed text-gray-800"">Name just about any kind of newroom, job, story or industry crisis and these powerhouse journalists have been there, done it and survived - stronger and better than ever! They&#39;ll share all their best tips for working through tough times and making it as a journalist, finding and telling the best stories, how to make your IRE membership work for you and more. We&#39;ll save lots of time at the end for questions and some lively networking before the opening reception.</p>",Panel,2026-03-05T22:00:00.000Z,2026-03-05T23:00:00.000Z,True,Beginner,"['774f0555', '6fb8a819', 'f8a50e56']",White River E,['Career'],,
1332,From vibes to scores: Build your own AI benchmark,False,"<p class=""mt-4 leading-relaxed text-gray-800"">You&#39;ve built some sort of AI workflow - maybe a copy editor, idea generator, automated podcast, research assistant or tip pipeline - but how do you know how well it really works? And how do you know when it stops working?</p>
<p class=""mt-4 leading-relaxed text-gray-800"">In this session participants will learn how to define &quot;good enough&quot; for an AI use case, implement both code-based and LLM-as-judge scorers, build a small test representative test set, and run evaluations.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">We&#39;ll be using Pydantic AI (Python) with the Braintrust platform, but concepts are perfectly portable to no-code tools or other evaluation toolkits.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Participants should have a basic understanding of Python and have at least basic experience with AI use cases.</p>",Hands-on,2026-03-08T13:00:00.000Z,2026-03-08T16:30:00.000Z,False,Intermediate,['ccff7980'],104,['AI'],,45
1333,Implementing accessibility,False,"<p class=""mt-4 leading-relaxed text-gray-800"">You&#39;ve got the hang of why you should be doing basic accessibility, but do you know what to do when it&#39;s time to put it into practice? In this interactive, hands-on session, we&#39;ll teach you how to write alt text, then challenge you with photos, infographics and maps right in the session.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Whether or not you&#39;ve attended the panel, Accessibility Basics, this session will be fun and educational. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-06T16:30:00.000Z,2026-03-06T17:30:00.000Z,False,Beginner,"['eb17e8dc', '5603ece1', '51866b2b']",201,"['Equity, inclusion and accessibility']",,
1334,The SLAPP Back Initiative: Building a first-of-its-kind database,False,"<p class=""mt-4 leading-relaxed text-gray-800"">The SLAPP Back Initiative: Building a first-of-its-kind database<br/>Have you considered building a database of your own but are not sure where to start? Join lead researcher Susanna Granieri of The SLAPP Back Initiative, a first-of-its-kind database tracking strategic lawsuits against public participation, meritless and frivolous actions used to chill speech and deter scrutiny. In this demo session, Susanna will outline the team&#39;s steps from inception to launch: What research tools were used? How was the methodology developed? How did they interrogate the data and bulletproof their findings? What questions have they answered, and what questions remain? She&#39;ll also show you how, as the database grows, it can help empower your journalism, identifying common offenders and frequent targets in your state.</p>",Demo,2026-03-05T15:15:00.000Z,2026-03-05T16:15:00.000Z,True,Beginner,[],White River B,['Research'],,
1335,Data-driven stories ideas for students,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Data-driven investigations don’t have to be long projects. In this panel, journalism educators will break down student data stories you can replicate in your own classroom or community. We’ll cover the data, the process and what can go wrong.</p>",Panel,2026-03-08T14:15:00.000Z,2026-03-08T15:15:00.000Z,True,Beginner,"['a4dde5fa', 'f8a50e56', 'c403dd3f']",White River B,"['Students', 'Story ideas']",,
1336,"Pitch, please! How to contribute to the IRE Journal",False,"<p class=""mt-4 leading-relaxed text-gray-800"">Do you have a cool data project you want to highlight? Some FOIA expertise you wanna share? How about some *thoughts* about the industry? Pitch IRE Journal managing editor Adam Rhodes in the exhibitor hall!</p>",Demo,2026-03-05T19:30:00.000Z,2026-03-05T23:00:00.000Z,False,Beginner,['b754b942'],Foyer,['Story ideas'],,
1337,ICE enforcement violence needs a collaborative database!,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Several newsrooms are collecting and reporting on instances of immigration enforcement violence. The Trace, The Marshall Project and The New York Times and others have at different points this year chronicled the violence of federal immigration agents across the U.S. But this moment calls for a comprehensive and collective effort -- not a competitive one. Join brains to plan and execute a national reporting database that will catalog as many instances of immigration enforcement violence as possible. Together we&#39;ll develop a plan, roles, and tooling to begin broad collaborative tracking of immigration agent violence. We&#39;ll name the project and draft a pitch document for news nerds to bring back to their senior managers for official organization-level adoption and sponsoring. Past projects like this have done nothing short of shape history -- COVID Tracking Project, anybody?? Come help make the most of these painful times.</p>",Special,2026-03-07T20:45:00.000Z,2026-03-07T21:45:00.000Z,True,Beginner,['0b30b72a'],White River B,"['Beat reporting', 'Story ideas']",,
1339,Finding the story: Using data to report on statehouses,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Whenever journalists are told to follow the money, we know that always means having a strong grasp on the data that is used to advocate for bills and the backdrop of who may be funding what. Come learn how to dig into the data out there with some hands-on exercises. Laptops will be provided.</p>",Hands-on,2026-03-07T14:00:00.000Z,2026-03-07T15:00:00.000Z,False,Beginner,['93d2639c'],209,['Story ideas'],,
1340,What your newsroom knows (but can’t find),False,"<p class=""mt-4 leading-relaxed text-gray-800"">Newsroom archives hold decades of reporting. They represent thousands of sources, events and institutional knowledge built over the years. And yet they’re incredibly unwieldy and difficult to leverage. How many of you search your own newsroom’s archives through Google? In this panel, we&#39;ll walk you through how we built Subline, an end-to-end system that extracts knowledge graphs from newsroom archives. We’ll demonstrate how it supports smarter archive search, article link prediction, multi-step investigative queries, and better reader-facing recommendations.</p>",Panel,2026-03-05T22:00:00.000Z,2026-03-05T23:00:00.000Z,True,Beginner,"['79d9a329', '4b5d0ad9', '64923ff7']",White River D,"['Tools & Tech', 'Story ideas']",,
1341,Automating your data collection with dashboards and AI sponsored by Bright Data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">With AI taking on a role in nearly everyone’s lives, whether it’s simple interactions through platforms they already use or fully built systems, it’s time for you to level up your data collection practices with AI as well. In this session, we’ll review traditional data collection and explore automation to create dashboards that let your readers and viewers explore topics.</p>",Demo,2026-03-06T16:30:00.000Z,2026-03-06T17:30:00.000Z,True,Intermediate,"['16264cf8', 'f9849983']",White River E,['AI'],,
1343,Cracking the code: How to read local government budgets,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Local government budgets are plans — Hopes. Dreams. Needs. Priorities. They reflect power. They make promises. In this session, you’ll learn how to read them and how to find the enterprise stories in the numbers. I’ll also share takeaways from public finance professionals, including how they navigate the politics in the budgeting process. Lessons in this session apply to all local council, commission, school and authority budgets.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for all levels of experience! Attendees will need to bring their own laptops (preferably no tablets) for the training.</p>",Hands-on,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,False,Beginner,['550537ef'],201,"['Data analysis', 'Public records']",,
1344,From spreadsheet to map in 60 minutes,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Have a spreadsheet with latitude and longitude coordinates and need to turn it into a map quickly? This hands-on QGIS session focuses on the practical workflow journalists use most: importing tabular data, creating a point layer, adding geographic context, and styling a clear thematic map ready for publication. We’ll skip the broad GIS overview and dive straight into the essential steps so you leave with a publishable map and a repeatable workflow you can use in your reporting.</p>",Hands-on,2026-03-07T15:15:00.000Z,2026-03-07T16:15:00.000Z,False,Intermediate,"['448029d2', 'bd2d9647']",203,['Mapping'],,
1346,NICAR-L hackathon 🤠,False,"<p class=""mt-4 leading-relaxed text-gray-800"">The NICAR-L listserv has long been a source of inspiration and knowledge-sharing for data journalists around the world. But tapping into the decades of wisdom contained in its archives is difficult with existing tools. Let&#39;s build something better!</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for people who get excited about cleaning dirty, inconsistently formatted data to power user-friendly tools. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-08T13:00:00.000Z,2026-03-08T14:00:00.000Z,False,Beginner,['2e603491'],202,['Event'],,
1347,From good to great data viz design,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn design tips for polishing your graphics to tell clear and compelling stories. This tool-agnostic session will involve participatory discussion where we review example charts and maps as a group, covering design challenges like focusing the user’s attention, making complex data understandable, and using non-standard chart types. Feel free to bring one of your own graphics to workshop with the group.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for: People who create graphics and are interested in learning how to improve their design.</p>",Hands-on,2026-03-05T16:30:00.000Z,2026-03-05T17:30:00.000Z,False,Beginner,['37a88dfd'],201,['Data viz'],,
1348,Catching the quiet changes: Automating website monitoring for investigative journalism with Visualping,False,"<p class=""mt-4 leading-relaxed text-gray-800"">In this session, you&#39;ll learn how to use Visualping, an AI website change detection tool, to automatically monitor and get instant alerts for important changes to any websites you need to track for your beat, whether it&#39;s local court dockets, government agency websites, a politician&#39;s social media pages, or something else. We&#39;ll walk through setting up a Visualping alert, using different features and settings, and tips for using Visualping&#39;s AI criteria and summary features.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Attendees are welcome to sign up for a free Visualping account at visualping.io to follow along.</p>",demo,2026-03-05T14:00:00.000Z,2026-03-05T15:00:00.000Z,True,Beginner,['383be04d'],White River I,['Tools & Tech'],,
